,year,gender,rank,country,name,time,notes
0,los-angeles-1932,men,G,ARG,juan carlos zabala,2:31:36.00,
1,los-angeles-1932,men,S,GBR,samuel ferris,2:31:55.00,
2,los-angeles-1932,men,B,FIN,armas adam toivonen,2:32:12.00,
3,los-angeles-1932,men,4,GBR,duncan macleod wright,2:32:41.00,
4,los-angeles-1932,men,5,JPN,seiichiro tsuda,2:35:42.00,
5,los-angeles-1932,men,6,JPN,onbai kin,2:37:28.00,
6,los-angeles-1932,men,7,USA,whitey michelsen,2:39:38.00,
7,los-angeles-1932,men,8,TCH,oskar heks,2:41:35.00,
8,los-angeles-1932,men,9,JPN,taika gon,2:42:52.00,
9,los-angeles-1932,men,10,DEN,anders hartington andersen,2:44:38.00,
10,los-angeles-1932,men,11,USA,hans oldag,2:47:26.00,
11,los-angeles-1932,men,12,CAN,cliff bricker,2:47:58.00,
12,los-angeles-1932,men,13,ITA,michele fanelli,2:49:09.00,
13,los-angeles-1932,men,14,CAN,john c. miles,2:50:32.00,
14,los-angeles-1932,men,15,GER,paul de bruyn,2:52:39.00,
15,los-angeles-1932,men,16,FRA,françois begeot,2:53:34.00,
16,los-angeles-1932,men,17,ARG,fernando chacarelli,2:55:49.00,
17,los-angeles-1932,men,18,CAN,eddie cudworth,2:58:35.00,
18,los-angeles-1932,men,19,BRA,joão clemente da silva,3:02:06.00,
19,los-angeles-1932,men,20,MEX,margarito pomposo banos,3:10:51.00,
20,los-angeles-1932,men,,ARG,josé ribas,None,Did not finish
21,los-angeles-1932,men,,BRA,matheus marcondes,None,Did not finish
22,los-angeles-1932,men,,COL,jorge perry,None,Did not finish
23,los-angeles-1932,men,,FIN,ville kyrönen,None,Did not finish
24,los-angeles-1932,men,,FIN,lauri virtanen,None,Did not finish
25,los-angeles-1932,men,,ITA,francesco roccati,None,Did not finish
26,los-angeles-1932,men,,MEX,santiago hernández,None,Did not finish
27,los-angeles-1932,men,,USA,james p. henigan,None,Did not finish
28,los-angeles-1932,men,,AUT,franz tuschek,None,Did not start
29,los-angeles-1932,men,,CUB,rene bonich,None,Did not start
30,los-angeles-1932,men,,BRA,adalberto cardoso,None,Did not start
31,los-angeles-1932,men,,EST,alfred maasik,None,Did not start
32,los-angeles-1932,men,,NZL,billy savidan,None,Did not start
0,amsterdam-1928,men,G,FRA,boughera el ouafi,2:32:57.00,
1,amsterdam-1928,men,S,CHI,manuel plaza reyes,2:33:23.00,
2,amsterdam-1928,men,B,FIN,martti b. marttelin,2:35:02.00,
3,amsterdam-1928,men,4,JPN,kanematsu yamada,2:35:29.00,
4,amsterdam-1928,men,5,USA,joseph ray,2:36:04.00,
5,amsterdam-1928,men,6,JPN,seiichiro tsuda,2:36:20.00,
6,amsterdam-1928,men,7,FIN,yrjo korholin-koski,2:36:40.00,
7,amsterdam-1928,men,8,GBR,samuel ferris,2:37:41.00,
8,amsterdam-1928,men,9,USA,whitey michelsen,2:38:56.00,
9,amsterdam-1928,men,10,CAN,cliff bricker,2:39:24.00,
10,amsterdam-1928,men,11,GBR,harry wood,2:41:15.00,
11,amsterdam-1928,men,12,FIN,verner johan laaksonen,2:41:35.00,
12,amsterdam-1928,men,13,GBR,harry william payne,2:42:29.00,
13,amsterdam-1928,men,14,FIN,eino rastas,2:43:08.00,
14,amsterdam-1928,men,15,FIN,väinö jeremias sipilä,2:43:08.00,
15,amsterdam-1928,men,16,TCH,alois krof,2:43:18.00,
16,amsterdam-1928,men,17,CAN,john c. miles,2:43:32.00,
17,amsterdam-1928,men,18,BEL,léon p. broers,2:44:37.00,
18,amsterdam-1928,men,19,GER,hans ludwig stelges,2:45:27.00,
19,amsterdam-1928,men,20,GBR,duncan macleod wright,2:45:30.00,
20,amsterdam-1928,men,21,GBR,herb bignall,2:45:44.00,
21,amsterdam-1928,men,22,GBR,ernest harper,2:45:44.00,
22,amsterdam-1928,men,23,FRA,jean gérault,2:46:08.00,
23,amsterdam-1928,men,24,FIN,ilmari kuokka,2:46:34.00,
24,amsterdam-1928,men,25,SWE,gustav kinn,2:47:35.00,
25,amsterdam-1928,men,26,CAN,silas mclellan,2:49:33.00,
26,amsterdam-1928,men,27,USA,clarence harrison de mar,2:50:42.00,
27,amsterdam-1928,men,28,FRA,marcel denis,2:51:15.00,
28,amsterdam-1928,men,29,FRA,guillaume tell,2:51:18.00,
29,amsterdam-1928,men,30,NED,henri h. landheer,2:51:59.00,
30,amsterdam-1928,men,31,GER,paul hempel,2:52:01.00,
31,amsterdam-1928,men,32,MEX,aurelio terrazas,2:52:22.00,
32,amsterdam-1928,men,33,TCH,frantisek zyka,2:52:42.00,
33,amsterdam-1928,men,34,ITA,giuseppe ferrera,2:53:10.00,
34,amsterdam-1928,men,35,MEX,josé torres,2:54:00.00,
35,amsterdam-1928,men,36,NOR,johan stöa,2:54:15.00,
36,amsterdam-1928,men,37,BEL,gérardus steurs,2:54:48.00,
37,amsterdam-1928,men,38,LAT,arturs mottmillers,2:56:45.00,
38,amsterdam-1928,men,39,USA,james p. henigan,2:56:50.00,
39,amsterdam-1928,men,40,RSA,matthew steytler,2:57:21.00,
40,amsterdam-1928,men,41,USA,harvey frick,2:57:24.00,
41,amsterdam-1928,men,42,BEL,jean linssen,2:58:08.00,
42,amsterdam-1928,men,43,CAN,frank hughes,2:58:12.00,
43,amsterdam-1928,men,44,USA,william agee,2:58:50.00,
44,amsterdam-1928,men,45,CAN,percival wyer,2:58:52.00,
45,amsterdam-1928,men,46,GER,georg hörger,2:59:01.00,
46,amsterdam-1928,men,47,GER,kurt schneider,2:59:36.00,
47,amsterdam-1928,men,48,JPN,juichi nagatani,3:03:34.00,
48,amsterdam-1928,men,49,HUN,jozsef galambos,3:05:58.00,
49,amsterdam-1928,men,50,GER,paul gerhardt,3:09:30.00,
50,amsterdam-1928,men,51,DEN,gottlieb bach,3:10:30.00,
51,amsterdam-1928,men,52,ESP,emilio ferrer,3:11:05.00,
52,amsterdam-1928,men,53,YUG,dimitrije stefanovic,3:11:35.00,
53,amsterdam-1928,men,54,NED,joop vermeulen,3:13:47.00,
54,amsterdam-1928,men,55,NED,pleun van leenen,3:14:37.00,
55,amsterdam-1928,men,56,BEL,joseph charles marien,3:16:13.00,
56,amsterdam-1928,men,57,NED,willem van der steen,3:19:53.00,
57,amsterdam-1928,men,,ITA,romeo bertini,None,Did not finish
58,amsterdam-1928,men,,LAT,vilis cimmermanis,None,Did not finish
59,amsterdam-1928,men,,ITA,attilio conton,None,Did not finish
60,amsterdam-1928,men,,ROU,vintilă cristescu,None,Did not finish
61,amsterdam-1928,men,,SWE,axel a. b. elofs,None,Did not finish
62,amsterdam-1928,men,,NED,bram groeneweg,None,Did not finish
63,amsterdam-1928,men,,EST,karl laas,None,Did not finish
64,amsterdam-1928,men,,DEN,aksel christian madsen,None,Did not finish
65,amsterdam-1928,men,,ITA,stefano natale,None,Did not finish
66,amsterdam-1928,men,,NED,teun sprong,None,Did not finish
67,amsterdam-1928,men,,GER,franz wanderer,None,Did not finish
68,amsterdam-1928,men,,DEN,hans orla emil olsen,None,Did not finish
69,amsterdam-1928,men,,DEN,holger henry nielsen,None,Did not start
70,amsterdam-1928,men,,CAN,harold webster,None,Did not start
71,amsterdam-1928,men,,CHI,o. molina,None,Did not start
72,amsterdam-1928,men,,ESP,dionisio carreras,None,Did not start
73,amsterdam-1928,men,,FRA,l. nicolas,None,Did not start
74,amsterdam-1928,men,,FRA,seghir beddari,None,Did not start
75,amsterdam-1928,men,,LAT,karlis bukass,None,Did not start
76,amsterdam-1928,men,,HUN,pal kiraly,None,Did not start
77,amsterdam-1928,men,,HUN,antal lovas,None,Did not start
78,amsterdam-1928,men,,TCH,karel stastný,None,Did not start
0,paris-1924,men,G,FIN,albin oskar stenroos,2:41:22.60,
1,paris-1924,men,S,ITA,romeo bertini,2:47:19.60,
2,paris-1924,men,B,USA,clarence harrison de mar,2:48:14.00,
3,paris-1924,men,4,FIN,lauri a. halonen,2:49:47.40,
4,paris-1924,men,5,GBR,samuel ferris,2:52:26.00,
5,paris-1924,men,6,CHI,manuel plaza reyes,2:52:54.00,
6,paris-1924,men,7,FRA,boughera el ouafi,2:54:19.60,
7,paris-1924,men,8,SWE,gustav kinn,2:54:33.40,
8,paris-1924,men,9,ESP,dionisio carreras,2:57:18.40,
9,paris-1924,men,10,EST,jüri lossman,2:57:54.60,
10,paris-1924,men,11,DEN,axel jensen,2:58:44.80,
11,paris-1924,men,12,FRA,jean baptiste manhes,3:00:34.00,
12,paris-1924,men,13,CAN,jack cuthbert,3:00:44.60,
13,paris-1924,men,14,CAN,victor macauley,3:02:05.40,
14,paris-1924,men,15,BEL,marcel alavoine,3:03:20.00,
15,paris-1924,men,16,USA,frank e. wendling,3:05:09.80,
16,paris-1924,men,17,GBR,arthur farrimond,3:05:15.00,
17,paris-1924,men,18,USA,frank i. zuna,3:05:52.20,
18,paris-1924,men,19,RSA,harry phillips,3:07:13.00,
19,paris-1924,men,20,BEL,auguste broos,3:14:03.00,
20,paris-1924,men,21,SWE,waldemar karlsson,3:14:21.40,
21,paris-1924,men,22,ITA,tullio biscuola,3:19:05.00,
22,paris-1924,men,23,USA,billy churchill,3:19:18.00,
23,paris-1924,men,24,FRA,mohammed ghermati,3:20:27.00,
24,paris-1924,men,25,USA,chuck mellor,3:24:07.00,
25,paris-1924,men,26,BEL,pierre-georges leclercq,3:27:54.00,
26,paris-1924,men,27,GBR,jack mckenna,3:30:40.00,
27,paris-1924,men,28,HUN,antal lovas,3:35:34.00,
28,paris-1924,men,29,IND,mahadeo singh,3:37:36.00,
29,paris-1924,men,30,EST,elmar reimann,3:40:52.00,
30,paris-1924,men,,GRE,vyron athanasiadis,None,Did not finish
31,paris-1924,men,,GBR,ernest leatherland,None,Did not finish
32,paris-1924,men,,BEL,gérardus steurs,None,Did not finish
33,paris-1924,men,,NED,cornelis brouwer,None,Did not finish
34,paris-1924,men,,HUN,pal kiraly,None,Did not finish
35,paris-1924,men,,FIN,hannes kolehmainen,None,Did not finish
36,paris-1924,men,,GBR,duncan macleod wright,None,Did not finish
37,paris-1924,men,,GBR,bobby mills,None,Did not finish
38,paris-1924,men,,NED,teun sprong,None,Did not finish
39,paris-1924,men,,FIN,väinö vilho hietakari,None,Did not finish
40,paris-1924,men,,TCH,emil kalous,None,Did not finish
41,paris-1924,men,,JPN,yahei miura,None,Did not finish
42,paris-1924,men,,GRE,herkules p. sakellaropoulos,None,Did not finish
43,paris-1924,men,,FRA,georges verger,None,Did not finish
44,paris-1924,men,,ITA,ettore blasi,None,Did not finish
45,paris-1924,men,,ITA,alberto cavallero,None,Did not finish
46,paris-1924,men,,TCH,josef eberle,None,Did not finish
47,paris-1924,men,,GRE,alexandros kranis,None,Did not finish
48,paris-1924,men,,FIN,ville kyrönen,None,Did not finish
49,paris-1924,men,,BEL,félicien van de putte,None,Did not finish
50,paris-1924,men,,JPN,shizo kanaguri,None,Did not finish
51,paris-1924,men,,FIN,gabriel ruotsalainen,None,Did not finish
52,paris-1924,men,,ECU,belisario villacis,None,Did not finish
53,paris-1924,men,,USA,ralph williams,None,Did not finish
54,paris-1924,men,,TCH,boris honzátko,None,Did not finish
55,paris-1924,men,,ITA,angelo malvicini,None,Did not finish
56,paris-1924,men,,JPN,kikunosuke tashiro,None,Did not finish
57,paris-1924,men,,ITA,ernesto alciati,None,Did not finish
58,paris-1924,men,,AUT,josef franz,None,Did not start
59,paris-1924,men,,AUT,r. uri,None,Did not start
60,paris-1924,men,,BEL,j. polspoel dit standaert,None,Did not start
61,paris-1924,men,,DEN,helge breckwoldt,None,Did not start
62,paris-1924,men,,HUN,józsef bese,None,Did not start
63,paris-1924,men,,HUN,jános hrenvoyszky,None,Did not start
64,paris-1924,men,,HUN,a. kadar,None,Did not start
65,paris-1924,men,,NOR,trygve tangen,None,Did not start
66,paris-1924,men,,TCH,b. zapletal,None,Did not start
67,paris-1924,men,,AUT,rudolf kühnel,None,Did not start
68,paris-1924,men,,DEN,anders sofus rose,None,Did not start
69,paris-1924,men,,ESP,josé andía,None,Did not start
70,paris-1924,men,,TCH,frantisek zyka,None,Did not start
0,antwerp-1920,men,G,FIN,hannes kolehmainen,2:32:35.80,
1,antwerp-1920,men,S,EST,jüri lossman,2:32:48.60,
2,antwerp-1920,men,B,ITA,valerio arri,2:36:32.80,
3,antwerp-1920,men,4,BEL,auguste broos,2:39:25.80,
4,antwerp-1920,men,5,FIN,juho tuomikoski,2:40:18.80,
5,antwerp-1920,men,6,DEN,anders sofus rose,2:41:18.00,
6,antwerp-1920,men,7,USA,joseph organ,2:41:30.00,
7,antwerp-1920,men,8,DEN,rudolf carl hansen,2:41:39.40,
8,antwerp-1920,men,9,FIN,urho tallgren,2:42:40.00,
9,antwerp-1920,men,10,FIN,taavetti heikki kolehmainen,2:44:03.20,
10,antwerp-1920,men,11,USA,carl linder,2:44:21.20,
11,antwerp-1920,men,12,USA,chuck mellor,2:45:30.00,
12,antwerp-1920,men,13,CAN,james dellow,2:46:47.00,
13,antwerp-1920,men,14,GBR,bobby mills,2:48:05.00,
14,antwerp-1920,men,15,CAN,art scholes,2:48:30.00,
15,antwerp-1920,men,16,JPN,shizo kanaguri,2:48:45.40,
16,antwerp-1920,men,17,SWE,gustav kinn,2:49:10.40,
17,antwerp-1920,men,18,FRA,albert moché,2:50:00.20,
18,antwerp-1920,men,19,IND,phadeppa chaugule,2:50:45.40,
19,antwerp-1920,men,20,JPN,zensaku motegi,2:51:09.40,
20,antwerp-1920,men,21,JPN,kenzo yashima,2:57:02.00,
21,antwerp-1920,men,22,CAN,norman general,2:58:01.00,
22,antwerp-1920,men,23,SWE,rudolf wåhlin,2:59:23.00,
23,antwerp-1920,men,24,JPN,yahei miura,2:59:37.00,
24,antwerp-1920,men,25,FRA,henri teyssedou,3:00:04.00,
25,antwerp-1920,men,26,NED,hendricus wessel,3:00:17.00,
26,antwerp-1920,men,27,BEL,charles melis,3:00:51.00,
27,antwerp-1920,men,28,SWE,william grüner,3:01:48.00,
28,antwerp-1920,men,29,GBR,george piper,3:02:10.00,
29,antwerp-1920,men,30,AUS,sinton hewitt,3:03:27.00,
30,antwerp-1920,men,31,GBR,leslie housden,3:14:07.00,
31,antwerp-1920,men,32,GRE,herkules p. sakellaropoulos,3:14:25.00,
32,antwerp-1920,men,33,CHI,juan bascunan,3:17:47.00,
33,antwerp-1920,men,34,BEL,oscar blansaer,3:20:00.00,
34,antwerp-1920,men,35,GBR,eric robertson,3:55:00.00,
35,antwerp-1920,men,,RSA,chris gitsham,None,Did not finish
36,antwerp-1920,men,,ITA,ettore blasi,None,Did not finish
37,antwerp-1920,men,,FRA,louis ichard,None,Did not finish
38,antwerp-1920,men,,ITA,antonio persico,None,Did not finish
39,antwerp-1920,men,,CAN,art smoke,None,Did not finish
40,antwerp-1920,men,,DEN,axel jensen,None,Did not finish
41,antwerp-1920,men,,USA,arthur roth,None,Did not finish
42,antwerp-1920,men,,GRE,peter trivoulidis,None,Did not finish
43,antwerp-1920,men,,NED,christiaan huijgens,None,Did not finish
44,antwerp-1920,men,,BEL,désiré van remortel,None,Did not finish
45,antwerp-1920,men,,SWE,hans schuster,None,Did not finish
46,antwerp-1920,men,,FRA,amédée trichard,None,Did not finish
47,antwerp-1920,men,,IND,sadashir datar,None,Did not finish
48,antwerp-1920,men,,BEL,m. vrielynck,None,Did not start
49,antwerp-1920,men,,USA,jack weber,None,Did not start
50,antwerp-1920,men,,FRA,ahmed djebella,None,Did not start
51,antwerp-1920,men,,ITA,pericle pagliani,None,Did not start
52,antwerp-1920,men,,RSA,len richardson,None,Did not start
53,antwerp-1920,men,,USA,frank i. zuna,None,Did not start
0,stockholm-1912,men,G,RSA,ken mcarthur,2:36:54.80,
1,stockholm-1912,men,S,RSA,chris gitsham,2:37:52.00,
2,stockholm-1912,men,B,USA,gaston strobino,2:38:42.40,
3,stockholm-1912,men,4,USA,andrew sockalexis,2:42:07.90,
4,stockholm-1912,men,5,CAN,james duffy,2:42:18.80,
5,stockholm-1912,men,6,SWE,sigfrid jacobsson,2:43:24.90,
6,stockholm-1912,men,7,USA,john james gallagher,2:44:19.40,
7,stockholm-1912,men,8,USA,joseph erxleben,2:45:47.20,
8,stockholm-1912,men,9,USA,richard francis piggott,2:46:40.70,
9,stockholm-1912,men,10,USA,joe forshaw,2:49:49.40,
10,stockholm-1912,men,11,CAN,ed fabre,2:50:36.20,
11,stockholm-1912,men,12,USA,clarence harrison de mar,2:50:46.60,
12,stockholm-1912,men,13,FRA,renon boissière,2:51:06.60,
13,stockholm-1912,men,14,GBR,henry harold green,2:52:11.40,
14,stockholm-1912,men,15,CAN,william charles forsyth,2:52:23.00,
15,stockholm-1912,men,16,USA,lewis tewanima,2:52:41.40,
16,stockholm-1912,men,17,USA,harry j. smith,2:52:53.80,
17,stockholm-1912,men,18,USA,thomas h. lilley,2:59:35.40,
18,stockholm-1912,men,19,GBR,arthur townsend,3:00:05.00,
19,stockholm-1912,men,20,AUT,felix kwieton,3:00:48.00,
20,stockholm-1912,men,21,GBR,frederick thomas lord,3:01:39.20,
21,stockholm-1912,men,22,SWE,jacob westberg,3:02:05.20,
22,stockholm-1912,men,23,NOR,axel g. simonsen,3:04:59.40,
23,stockholm-1912,men,24,SWE,carl nicanor andersson,3:06:13.00,
24,stockholm-1912,men,25,GBR,edgar william lloyd,3:09:25.00,
25,stockholm-1912,men,26,GRE,herkules p. sakellaropoulos,3:11:37.00,
26,stockholm-1912,men,27,SWE,hjalmar dahlberg,3:13:32.20,
27,stockholm-1912,men,28,SWE,ivar lundberg,3:16:35.20,
28,stockholm-1912,men,29,DEN,johannes laurs christensen,3:21:57.40,
29,stockholm-1912,men,30,DEN,olaf lodal,3:21:57.60,
30,stockholm-1912,men,31,HUN,ödön karpati,3:25:21.60,
31,stockholm-1912,men,32,SWE,carl nilsson,3:26:56.40,
32,stockholm-1912,men,33,AUT,emmerich rath,3:27:03.80,
33,stockholm-1912,men,34,NOR,otto osen,3:36:35.20,
34,stockholm-1912,men,,ANZ,stuart poulter,None,Did not finish
35,stockholm-1912,men,,AUT,karl hack,None,Did not finish
36,stockholm-1912,men,,BOH,boris honzátko,None,Did not finish
37,stockholm-1912,men,,BOH,vladimir penc,None,Did not finish
38,stockholm-1912,men,,BOH,františek slavík,None,Did not finish
39,stockholm-1912,men,,CAN,james corkery,None,Did not finish
40,stockholm-1912,men,,FIN,aarne kallberg,None,Did not finish
41,stockholm-1912,men,,FIN,taavetti heikki kolehmainen,None,Did not finish
42,stockholm-1912,men,,FRA,louis pauteix,None,Did not finish
43,stockholm-1912,men,,GBR,henry fredreick barrett,None,Did not finish
44,stockholm-1912,men,,GBR,james george beale,None,Did not finish
45,stockholm-1912,men,,GBR,septimus francom,None,Did not finish
46,stockholm-1912,men,,GBR,tim kellaway,None,Did not finish
47,stockholm-1912,men,,HUN,henrik ripszam,None,Did not finish
48,stockholm-1912,men,,ITA,francesco ruggero,None,Did not finish
49,stockholm-1912,men,,ITA,carlo speroni,None,Did not finish
50,stockholm-1912,men,,JPN,shizo kanaguri,None,Did not finish
51,stockholm-1912,men,,NOR,oscar fonbæk,None,Did not finish
52,stockholm-1912,men,,POR,francisco lázaro,None,Did not finish
53,stockholm-1912,men,,RSA,arthur st. norman,None,Did not finish
54,stockholm-1912,men,,RUS,andrejs kapmals,None,Did not finish
55,stockholm-1912,men,,RUS,andrejs kruklins,None,Did not finish
56,stockholm-1912,men,,RUS,nikolajs rasso,None,Did not finish
57,stockholm-1912,men,,RUS,elmar reimann,None,Did not finish
58,stockholm-1912,men,,RUS,aleksandrs upmals,None,Did not finish
59,stockholm-1912,men,,SRB,dragutin tomaå evic,None,Did not finish
60,stockholm-1912,men,,SWE,alexis ahlgren,None,Did not finish
61,stockholm-1912,men,,SWE,j. thure bergvall,None,Did not finish
62,stockholm-1912,men,,SWE,william grüner,None,Did not finish
63,stockholm-1912,men,,SWE,david guttman,None,Did not finish
64,stockholm-1912,men,,SWE,ivan lönnberg,None,Did not finish
65,stockholm-1912,men,,SWE,gustaf törnros,None,Did not finish
66,stockholm-1912,men,,USA,gavin john eugene reynolds,None,Did not finish
67,stockholm-1912,men,,USA,mike ryan,None,Did not finish
68,stockholm-1912,men,,CAN,jack tait,None,Did not start
69,stockholm-1912,men,,FRA,ali ben allel,None,Did not start
70,stockholm-1912,men,,FRA,jean capelle,None,Did not start
71,stockholm-1912,men,,FRA,paul coulond,None,Did not start
72,stockholm-1912,men,,FRA,jean lespielle,None,Did not start
73,stockholm-1912,men,,FRA,henry lorgnat,None,Did not start
74,stockholm-1912,men,,FRA,edmond neyrinck,None,Did not start
75,stockholm-1912,men,,FRA,ahmed djebella,None,Did not start
76,stockholm-1912,men,,GBR,charlie davenport,None,Did not start
77,stockholm-1912,men,,GBR,george day,None,Did not start
78,stockholm-1912,men,,GBR,henry lewis,None,Did not start
79,stockholm-1912,men,,GBR,samuel raynes,None,Did not start
80,stockholm-1912,men,,ITA,nino cazzaniga,None,Did not start
81,stockholm-1912,men,,ITA,orlando cesaroni,None,Did not start
82,stockholm-1912,men,,NOR,alfred nilsen,None,Did not start
83,stockholm-1912,men,,NOR,ole olsen,None,Did not start
84,stockholm-1912,men,,NOR,johannes pedersen,None,Did not start
85,stockholm-1912,men,,POR,matias de carvalho,None,Did not start
86,stockholm-1912,men,,RUS,aleksandr krachenin,None,Did not start
87,stockholm-1912,men,,RUS,iosif zaytsev,None,Did not start
88,stockholm-1912,men,,RUS,rené wilde,None,Did not start
89,stockholm-1912,men,,SRB,zivko vastitsch,None,Did not start
90,stockholm-1912,men,,CAN,alexander decouteau,None,Did not start
91,stockholm-1912,men,,CAN,george goulding,None,Did not start
92,stockholm-1912,men,,CAN,joe keeper,None,Did not start
93,stockholm-1912,men,,CHI,alfonso sanchez rodriguez,None,Did not start
94,stockholm-1912,men,,FRA,gaston heuet,None,Did not start
95,stockholm-1912,men,,RSA,len richardson,None,Did not start
96,stockholm-1912,men,,RUS,mikhail nikolsky,None,Did not start
97,stockholm-1912,men,,RUS,nikolay khorkov,None,Did not start
0,london-1908,men,G,USA,john joseph hayes,2:55:18.40,
1,london-1908,men,S,RSA,charles a. hefferon,2:56:06.00,
2,london-1908,men,B,USA,joe forshaw,2:57:10.40,
3,london-1908,men,4,USA,alton roy welton,2:59:44.40,
4,london-1908,men,5,CAN,william wood,3:01:44.00,
5,london-1908,men,6,CAN,fred simpson,3:04:28.20,
6,london-1908,men,7,CAN,harry lawson,3:06:47.20,
7,london-1908,men,8,SWE,johan fritiof svanberg,3:07:50.80,
8,london-1908,men,9,USA,lewis tewanima,3:09:15.00,
9,london-1908,men,10,FIN,kalle nieminen,3:09:50.80,
10,london-1908,men,11,CAN,jack caffery,3:12:46.00,
11,london-1908,men,12,GBR,billy clarke,3:16:08.60,
12,london-1908,men,13,GBR,ernie barnes,3:17:30.80,
13,london-1908,men,14,USA,sidney hatch,3:17:52.40,
14,london-1908,men,15,GBR,frederick thomas lord,3:19:08.80,
15,london-1908,men,16,CAN,william goldsboro,3:20:07.00,
16,london-1908,men,17,GBR,james george beale,3:20:14.00,
17,london-1908,men,18,BOH,arnost nejedly,3:26:26.20,
18,london-1908,men,19,RUS,georg lind,3:26:38.80,
19,london-1908,men,20,NED,willem w. wakker,3:28:49.00,
20,london-1908,men,21,SWE,gustaf törnros,3:30:20.80,
21,london-1908,men,22,CAN,george goulding,3:33:26.40,
22,london-1908,men,23,DEN,julius ferdinand jorgensen,3:47:44.00,
23,london-1908,men,24,CAN,arthur burn,3:50:17.00,
24,london-1908,men,25,AUT,emmerich rath,3:50:30.40,
25,london-1908,men,26,DEN,rudy hansen,3:53:15.00,
26,london-1908,men,27,CAN,george lister,4:22:45.00,
27,london-1908,men,,ITA,dorando pietri,None,Disqualified
28,london-1908,men,,ANZ,william victor aitken,None,Did not finish
29,london-1908,men,,CAN,tom longboat,None,Did not finish
30,london-1908,men,,GBR,fred appleby,None,Did not finish
31,london-1908,men,,GRE,nikolaos kouloumberdas,None,Did not finish
32,london-1908,men,,GBR,jack t. price,None,Did not finish
33,london-1908,men,,GRE,anastasios koutoulakis,None,Did not finish
34,london-1908,men,,CAN,jack tait,None,Did not finish
35,london-1908,men,,GBR,bertie thompson,None,Did not finish
36,london-1908,men,,NED,arie vosbergen,None,Did not finish
37,london-1908,men,,BEL,françois celis,None,Did not finish
38,london-1908,men,,GBR,henry fredreick barrett,None,Did not finish
39,london-1908,men,,GER,fritz reiser,None,Did not finish
40,london-1908,men,,NED,george johan marcel buff,None,Did not finish
41,london-1908,men,,GBR,alex duncan,None,Did not finish
42,london-1908,men,,ITA,umberto blasi,None,Did not finish
43,london-1908,men,,GBR,thomas jack,None,Did not finish
44,london-1908,men,,ANZ,george b. blake,None,Did not finish
45,london-1908,men,,ANZ,joseph m. lynch,None,Did not finish
46,london-1908,men,,NED,wilhelmus braams,None,Did not finish
47,london-1908,men,,GBR,albert wyatt,None,Did not finish
48,london-1908,men,,CAN,edward cotter,None,Did not finish
49,london-1908,men,,CAN,fred noseworthy,None,Did not finish
50,london-1908,men,,RSA,james mitchell baker,None,Did not finish
51,london-1908,men,,SWE,johan lindqvist,None,Did not finish
52,london-1908,men,,SWE,seth l. landqvist,None,Did not finish
53,london-1908,men,,USA,thomas patrick morrissey,None,Did not finish
54,london-1908,men,,USA,mike ryan,None,Did not finish
55,london-1908,men,,HUN,lajos merényi,None,Did not start
56,london-1908,men,,ITA,augusto cocca,None,Did not start
57,london-1908,men,,RSA,alfred mole,None,Did not start
58,london-1908,men,,RSA,g. e. stevens,None,Did not start
59,london-1908,men,,USA,alexander thibeau,None,Did not start
60,london-1908,men,,USA,james lee,None,Did not start
61,london-1908,men,,USA,james o'mara,None,Did not start
62,london-1908,men,,NED,willem theunissen,None,Did not start
63,london-1908,men,,AUT,felix kwieton,None,Did not start
64,london-1908,men,,GBR,samuel stevenson,None,Did not start
65,london-1908,men,,GER,paul nettlebeck,None,Did not start
66,london-1908,men,,SWE,j. thure bergvall,None,Did not start
67,london-1908,men,,SWE,ivar lundberg,None,Did not start
68,london-1908,men,,SWE,j. georg petersson,None,Did not start
69,london-1908,men,,USA,fred lorz,None,Did not start
70,london-1908,men,,GER,hermann müller,None,Did not start
0,st-louis-1904,men,G,USA,tom hicks,3:28:53.00,
1,st-louis-1904,men,S,FRA,albert corey,3:34:52.00,
2,st-louis-1904,men,B,USA,arthur newton,3:47:33.00,
3,st-louis-1904,men,4,CUB,felix carvajal,None,
4,st-louis-1904,men,5,GRE,dimitrios veloulis,None,
5,st-louis-1904,men,6,USA,david j. kneeland,None,
6,st-louis-1904,men,7,USA,henry brawley,None,
7,st-louis-1904,men,8,USA,sidney hatch,None,
8,st-louis-1904,men,9,RSA,len taunyane,None,
9,st-louis-1904,men,10,GRE,khristos zekhouritis,None,
10,st-louis-1904,men,11,USA,harry devlin,None,
11,st-louis-1904,men,12,RSA,jan mashiani,None,
12,st-louis-1904,men,13,USA,john furla,None,
13,st-louis-1904,men,14,GRE,andrew oikonomou,None,
14,st-louis-1904,men,,USA,frank pierce,None,Did not finish
15,st-louis-1904,men,,USA,samuel mellor,None,Did not finish
16,st-louis-1904,men,,USA,edward p. carr,None,Did not finish
17,st-louis-1904,men,,USA,michael  spring,None,Did not finish
18,st-louis-1904,men,,USA,fred lorz,None,Did not finish
19,st-louis-1904,men,,USA,john lordan,None,Did not finish
20,st-louis-1904,men,,USA,william garcia,None,Did not finish
21,st-louis-1904,men,,NFL,bob fowler,None,Did not finish
22,st-louis-1904,men,,USA,thomas kennedy,None,Did not finish
23,st-louis-1904,men,,USA,guy porter,None,Did not finish
24,st-louis-1904,men,,USA,john foy,None,Did not finish
