,year,gender,rank,country_code,name,time,notes,country_x,ISO_x,Latitude (average)_x,Longitude (average)_x,country_y,ISO_y,Latitude (average)_y,Longitude (average)_y,country,ISO,Latitude (average),Longitude (average)
2132,barcelona-1992,women,18,ITA,emma scaunich,2:46:14.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2133,barcelona-1992,women,19,CAN,odette lapierre,2:46:18.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
2134,barcelona-1992,women,20,ITA,anna villani,2:46:44.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2135,barcelona-1992,women,21,USA,janis klecker,2:47:17.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
2136,barcelona-1992,women,22,POL,wanda panfil,2:47:27.00,,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
2137,barcelona-1992,women,23,ITA,bettina sabatini,2:50:09.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2138,barcelona-1992,women,24,TCH,alena peterkova,2:53:30.00,,,,,,,,,,,,,
2139,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2140,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2141,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2142,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2143,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2144,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2145,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2146,barcelona-1992,women,25,KOR,mi-ok lee,2:54:21.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2147,barcelona-1992,women,26,POL,malgorzata birbach,2:54:33.00,,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
2148,barcelona-1992,women,27,GBR,sally ellis,2:54:41.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
2149,barcelona-1992,women,28,KEN,pascaline wangui,2:56:46.00,,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0
2150,barcelona-1992,women,29,JPN,yumi kokamo,2:58:18.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
2151,barcelona-1992,women,30,ETH,addis gezahegn,2:58:57.00,,Ethiopia,ETH,8.0,38.0,Ethiopia,ETH,8.0,38.0,Ethiopia,ETH,8.0,38.0
2152,barcelona-1992,women,31,BRA,janete mayal,3:00:23.00,,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
2153,barcelona-1992,women,32,ROU,elena murgoci,3:01:46.00,,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0
2154,barcelona-1992,women,33,CRC,vilma pena sanchez,3:03:34.00,,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0
2155,barcelona-1992,women,34,PER,ena guevara,3:05:50.00,,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0
2156,barcelona-1992,women,35,ISV,ana gutierrez wittmann,3:14:02.00,,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333
2157,barcelona-1992,women,36,GUM,jen allred,3:14:45.00,,Guam,GUM,13.4667,144.7833,Guam,GUM,13.4667,144.7833,Guam,GUM,13.4667,144.7833
2158,barcelona-1992,women,37,COD,christine bakombo,3:29:10.00,,"Congo, Democratic Republic of the[5]",COD,0.0,25.0,"Congo, Democratic Republic of the[5]",COD,0.0,25.0,"Congo, Democratic Republic of the[5]",COD,0.0,25.0
2159,barcelona-1992,women,,FRA,maria lelut-rebelo,None,Did not finish,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
2160,barcelona-1992,women,,AUS,lisa martin-ondieki-o'dea,None,Did not finish,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
2161,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2162,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2163,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2164,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2165,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2166,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2167,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2168,barcelona-1992,women,,VIE,thị tèo đặng,None,Did not finish,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0,Vietnam,VNM,16.0,106.0
2169,barcelona-1992,women,,MEX,olga appell,None,Did not finish,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
2170,barcelona-1992,women,,NZL,marguerite gay buist,None,Did not finish,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0
2171,barcelona-1992,women,,POR,arnaldo cunha,None,Did not finish,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0
2172,barcelona-1992,women,,ARU,cornelia marina melis,None,Did not finish,Aruba,ABW,12.5,-69.9667,Aruba,ABW,12.5,-69.9667,Aruba,ABW,12.5,-69.9667
2173,barcelona-1992,women,,CAN,lizanne bussieres,None,Did not finish,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
2174,barcelona-1992,women,,SUI,franziska rochat-moser,None,Did not finish,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0,Switzerland,CHE,47.0,8.0
2175,barcelona-1992,women,,EUN,madina biktagirova,None,Disqualified,,,,,,,,,,,,
2176,seoul-1988,men,G,ITA,gelindo bordin,2:10:32.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2177,seoul-1988,men,S,KEN,douglas wakiihuri,2:10:47.00,,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0
2178,seoul-1988,men,B,DJI,hussein ahmed salah,2:10:59.00,,Djibouti,DJI,11.5,43.0,Djibouti,DJI,11.5,43.0,Djibouti,DJI,11.5,43.0
2179,seoul-1988,men,4,JPN,takeyuki nakayama,2:11:05.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
2180,seoul-1988,men,5,AUS,stephen moneghetti,2:11:49.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
2181,seoul-1988,men,6,GBR,charles spedding,2:12:19.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
2182,seoul-1988,men,7,TAN,juma ikangaa,2:13:06.00,,Tanzania,TZA,-6.0,35.0,Tanzania,TZA,-6.0,35.0,Tanzania,TZA,-6.0,35.0
2183,seoul-1988,men,8,AUS,rob de castella,2:13:07.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
2184,seoul-1988,men,9,JPN,toshihiko seko,2:13:41.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
2185,seoul-1988,men,10,URS,ravil kashapov,2:13:49.00,,,,,,,,,,,,,
2186,seoul-1988,men,11,MEX,jesus herrera,2:13:58.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
2187,seoul-1988,men,12,NZL,john campbell,2:14:08.00,,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0
2188,seoul-1988,men,13,NED,gerard nijboer,2:14:40.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
2189,seoul-1988,men,14,USA,peter dickson pfitzinger,2:14:44.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
2190,seoul-1988,men,15,NED,martin ten kate,2:14:53.00,,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75,Netherlands,NLD,52.5,5.75
2191,seoul-1988,men,16,ITA,orlando pizzolato,2:15:20.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2192,seoul-1988,men,17,JPN,masanari shintaku,2:15:42.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
2193,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2194,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2195,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2196,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2197,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2198,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2199,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2200,seoul-1988,men,18,KOR,won-tak kim,2:15:44.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2201,seoul-1988,men,19,ITA,piergiovanni poli,2:16:07.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
2202,seoul-1988,men,20,HAI,dieudonne lamothe,2:16:15.00,,Haiti,HTI,19.0,-72.4167,Haiti,HTI,19.0,-72.4167,Haiti,HTI,19.0,-72.4167
2203,seoul-1988,men,21,GBR,david long,2:16:18.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
2204,seoul-1988,men,22,DEN,henrik hove jorgensen,2:16:40.00,,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0,Denmark,DNK,56.0,10.0
2205,seoul-1988,men,23,FRG,ralf salzmann,2:16:54.00,,,,,,,,,,,,,
2206,seoul-1988,men,24,IRL,richard hooper,2:17:16.00,,Ireland[10],IRL,53.0,-8.0,Ireland[10],IRL,53.0,-8.0,Ireland[10],IRL,53.0,-8.0
2207,seoul-1988,men,25,YUG,miroslav vindis,2:17:47.00,,,,,,,,,,,,,
2208,seoul-1988,men,26,CHN,shang-yan cai,2:17:54.00,,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0
2209,seoul-1988,men,27,POR,joaquim silva,2:18:05.00,,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0
2210,seoul-1988,men,28,CAN,arthur boileau,2:18:20.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
2211,seoul-1988,men,29,USA,ed eyestone,2:19:09.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
2212,seoul-1988,men,30,MAR,noureddine sobhi,2:19:56.00,,Morocco,MAR,32.0,-5.0,Morocco,MAR,32.0,-5.0,Morocco,MAR,32.0,-5.0
2213,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2214,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2215,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2216,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2217,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2218,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2219,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2220,seoul-1988,men,31,KOR,jae-seong yu,2:20:11.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
2221,seoul-1988,men,32,TUR,mehmet terzi,2:20:12.00,,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0
2222,seoul-1988,men,33,GBR,kevin forster,2:20:45.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
2223,seoul-1988,men,34,BOT,bigboy josie matlapeng,2:20:51.00,,Botswana,BWA,-22.0,24.0,Botswana,BWA,-22.0,24.0,Botswana,BWA,-22.0,24.0
2224,seoul-1988,men,35,ALG,allaoua khellil,2:21:12.00,,Algeria,DZA,28.0,3.0,Algeria,DZA,28.0,3.0,Algeria,DZA,28.0,3.0
2225,seoul-1988,men,36,LUX,justin gloden,2:22:14.00,,Luxembourg,LUX,49.75,6.1667,Luxembourg,LUX,49.75,6.1667,Luxembourg,LUX,49.75,6.1667
2226,seoul-1988,men,37,FRA,alexandre gonzalez,2:22:24.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
2227,seoul-1988,men,38,CHN,guo-wei zhang,2:22:49.00,,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0
2228,seoul-1988,men,39,COL,pedro ortiz,2:23:34.00,,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0,Colombia,COL,4.0,-72.0
2229,seoul-1988,men,40,CRC,ronaldo lanzoni,2:23:45.00,,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0
2230,seoul-1988,men,41,AUS,bradley camp,2:23:49.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
2231,seoul-1988,men,42,CAF,adolphe ambowode,2:23:52.00,,Central African Republic,CAF,7.0,21.0,Central African Republic,CAF,7.0,21.0,Central African Republic,CAF,7.0,21.0
2232,seoul-1988,men,43,TAN,john burra,2:24:17.00,,Tanzania,TZA,-6.0,35.0,Tanzania,TZA,-6.0,35.0,Tanzania,TZA,-6.0,35.0
2233,seoul-1988,men,44,SWZ,samuel hlawe,2:24:42.00,,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5
2234,seoul-1988,men,45,CRC,juan andres,2:24:49.00,,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0
2235,seoul-1988,men,46,CAN,peter kevin maher,2:24:49.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
2236,seoul-1988,men,47,NIG,abdou manzo,2:25:05.00,,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0
2237,seoul-1988,men,48,BRA,diamantino dos santos,2:25:13.00,,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
2238,seoul-1988,men,49,DJI,omar moussa,2:25:25.00,,Djibouti,DJI,11.5,43.0,Djibouti,DJI,11.5,43.0,Djibouti,DJI,11.5,43.0
2239,seoul-1988,men,50,MEX,carlos retiz,2:25:34.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
2240,seoul-1988,men,51,ASA,gary fanelli,2:25:35.00,,American Samoa[2],ASM,-14.3333,-170.0,American Samoa[2],ASM,-14.3333,-170.0,American Samoa[2],ASM,-14.3333,-170.0
2241,seoul-1988,men,52,IRL,john woods,2:25:38.00,,Ireland[10],IRL,53.0,-8.0,Ireland[10],IRL,53.0,-8.0,Ireland[10],IRL,53.0,-8.0
2242,seoul-1988,men,53,SWZ,gideon mthembu,2:25:56.00,,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5
2243,seoul-1988,men,54,NEP,baikuntha manandhar,2:25:57.00,,Nepal,NPL,28.0,84.0,Nepal,NPL,28.0,84.0,Nepal,NPL,28.0,84.0
2244,seoul-1988,men,55,TCH,karel david,2:26:12.00,,,,,,,,,,,,,
2245,seoul-1988,men,56,BRA,ivo machado rodrigues,2:26:27.00,,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0,Brazil,BRA,-10.0,-55.0
2246,seoul-1988,men,57,MEX,martin mondragon,2:27:10.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
2247,seoul-1988,men,58,SWZ,vusie olamini,2:28:06.00,,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5,Eswatini,SWZ,-26.5,31.5
2248,seoul-1988,men,59,NIG,inni aboubacar,2:28:15.00,,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0
2249,seoul-1988,men,60,NGR,yohanna waziri,2:29:14.00,,Nigeria,NGA,10.0,8.0,Nigeria,NGA,10.0,8.0,Nigeria,NGA,10.0,8.0
2250,seoul-1988,men,61,LES,nqheku nteso,2:29:44.00,,Lesotho,LSO,-29.5,28.5,Lesotho,LSO,-29.5,28.5,Lesotho,LSO,-29.5,28.5
2251,seoul-1988,men,62,UGA,benjamin longiros,2:30:29.00,,Uganda,UGA,1.0,32.0,Uganda,UGA,1.0,32.0,Uganda,UGA,1.0,32.0
2252,seoul-1988,men,63,UGA,vincent ruguga,2:31:04.00,,Uganda,UGA,1.0,32.0,Uganda,UGA,1.0,32.0,Uganda,UGA,1.0,32.0
2253,seoul-1988,men,64,ESP,alfonso abellan limares,2:31:10.00,,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0
2254,seoul-1988,men,65,SRI,vithanakande lek samarasinghe,2:31:29.00,,Sri Lanka,LKA,7.0,81.0,Sri Lanka,LKA,7.0,81.0,Sri Lanka,LKA,7.0,81.0
2255,seoul-1988,men,66,NEP,tika bogati,2:31:49.00,,Nepal,NPL,28.0,84.0,Nepal,NPL,28.0,84.0,Nepal,NPL,28.0,84.0
2256,seoul-1988,men,67,CAN,dave edge,2:32:19.00,,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0,Canada,CAN,60.0,-95.0
2257,seoul-1988,men,68,CRC,luis lopez rocer,2:32:43.00,,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0,Costa Rica,CRI,10.0,-84.0
2258,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2259,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2260,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2261,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2262,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2263,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2264,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2265,seoul-1988,men,69,BOL,juan rodrigo camacho,2:34:41.00,,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0,Bolivia,BOL,-17.0,-65.0
2266,seoul-1988,men,70,NGR,abbas mohammed,2:35:26.00,,Nigeria,NGA,10.0,8.0,Nigeria,NGA,10.0,8.0,Nigeria,NGA,10.0,8.0
2267,seoul-1988,men,71,TUR,ahmet altun,2:37:44.00,,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0
2268,seoul-1988,men,72,ZIM,james gombedza,2:38:13.00,,Zimbabwe,ZWE,-20.0,30.0,Zimbabwe,ZWE,-20.0,30.0,Zimbabwe,ZWE,-20.0,30.0
2269,seoul-1988,men,73,COD,kamana koji,2:38:34.00,,"Congo, Democratic Republic of the[5]",COD,0.0,25.0,"Congo, Democratic Republic of the[5]",COD,0.0,25.0,"Congo, Democratic Republic of the[5]",COD,0.0,25.0
2270,seoul-1988,men,74,ANG,joao carvalho,2:40:45.00,,Angola,AGO,-12.5,18.5,Angola,AGO,-12.5,18.5,Angola,AGO,-12.5,18.5
2271,seoul-1988,men,75,PNG,aaron dupnai,2:41:47.00,,Papua New Guinea,PNG,-6.0,147.0,Papua New Guinea,PNG,-6.0,147.0,Papua New Guinea,PNG,-6.0,147.0
2272,seoul-1988,men,76,FIJ,bineshwar prasad,2:41:50.00,,Fiji,FJI,-18.0,175.0,Fiji,FJI,-18.0,175.0,Fiji,FJI,-18.0,175.0
2273,seoul-1988,men,77,ISV,calvin dallas,2:42:19.00,,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333
2274,seoul-1988,men,78,RWA,telesphore dusabe,2:42:52.00,,Rwanda,RWA,-2.0,30.0,Rwanda,RWA,-2.0,30.0,Rwanda,RWA,-2.0,30.0
2275,seoul-1988,men,79,BIZ,eugene muslar,2:43:29.00,,Belize,BLZ,17.25,-88.75,Belize,BLZ,17.25,-88.75,Belize,BLZ,17.25,-88.75
2276,seoul-1988,men,80,NIG,hassan karimou,2:43:51.00,,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0,Niger,NER,16.0,8.0
2277,seoul-1988,men,81,ISV,wallace williams,2:44:40.00,,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333,United States Virgin Islands[19],VIR,18.3333,-64.8333
2278,seoul-1988,men,82,LES,mohala mohlolo,2:44:44.00,,Lesotho,LSO,-29.5,28.5,Lesotho,LSO,-29.5,28.5,Lesotho,LSO,-29.5,28.5
2279,seoul-1988,men,83,OMA,awadh shaban al-sameer,2:46:59.00,,Oman,OMN,21.0,57.0,Oman,OMN,21.0,57.0,Oman,OMN,21.0,57.0
